business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,attributes,Categories
7lwe7n-Yc-V9E_HfLAeylg,Pub & Kitchen,1946 Lombard St,Philadelphia,PA,19146,39.9456566,-75.1747733,3.5,615,"""{'RestaurantsGoodForGroups': 'True', 'WiFi': \\""u'no'\\"", 'RestaurantsPriceRange2': '2', 'Alcohol': \\""u'full_bar'\\"", 'OutdoorSeating': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': \\""u'casual'\\"", 'RestaurantsTakeOut': 'True', 'CoatCheck': 'False', 'GoodForKids': 'False', 'BikeParking': 'True', 'NoiseLevel': \\""u'average'\\"", 'HappyHour': 'True', 'RestaurantsReservations': 'True', 'Music': \\""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}\\"", 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}\\"", 'GoodForMeal': \\""{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}\\"", 'RestaurantsDelivery': 'True', 'Smoking': \\""u'no'\\"", 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}\\"", 'RestaurantsTableService': 'True', 'Caters': 'False', 'BestNights': \\""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}\\""}""",American
oBhJuukGRqPVvYBfTkhuZA,Square 1682,121 S 17th St,Philadelphia,PA,19103,39.9508011,-75.1686108,3.5,385,"""{'RestaurantsPriceRange2': '2', 'Alcohol': \\""u'full_bar'\\"", 'HasTV': 'True', 'WiFi': \\""u'free'\\"", 'RestaurantsReservations': 'True', 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': \\""u'casual'\\"", 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}\\"", 'GoodForKids': 'False', 'BestNights': \\""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}\\"", 'Corkage': 'True', 'CoatCheck': 'False', 'GoodForMeal': \\""{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}\\"", 'OutdoorSeating': 'True', 'GoodForDancing': 'False', 'Smoking': \\""u'no'\\"", 'RestaurantsTakeOut': 'True', 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}\\"", 'BikeParking': 'True', 'BYOB': 'False', 'Music': \\""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': None}\\"", 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'HappyHour': 'True', 'RestaurantsTableService': 'True', 'NoiseLevel': \\""u'average'\\""}""",American
04UD14gamNjLY0IDYVhHJg,Dmitri's,795 S 3rd St,Philadelphia,PA,19147,39.9380132,-75.1481307,4,273,"""{'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'False', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'Caters': 'False', 'RestaurantsGoodForGroups': 'False', 'NoiseLevel': \\""u'average'\\"", 'WiFi': \\""u'no'\\"", 'RestaurantsAttire': \\""'casual'\\"", 'OutdoorSeating': 'False', 'Alcohol': \\""'none'\\"", 'BYOBCorkage': \\""'yes_free'\\"", 'HasTV': 'False', 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}\\"", 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}\\"", 'HappyHour': 'False'}""",Greek
7sKfrJmjG6unAQeWdQUe2w,Franzone's Pizzeria & Restaurant,114 Levering St,Philadelphia,PA,19127,40.026465,-75.2244958,3.5,110,"""{'Caters': 'True', 'WiFi': \\""u'free'\\"", 'Alcohol': \\""u'none'\\"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': \\""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}\\"", 'NoiseLevel': \\""u'quiet'\\"", 'RestaurantsTableService': 'False', 'WheelchairAccessible': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': \\""u'casual'\\"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'HappyHour': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}\\"", 'BikeParking': 'True'}""",Pizza
14ZGwnDyydXdSBsLXpSUrA,Vientiane CafÃ©,4728 Baltimore Ave,Philadelphia,PA,19143,39.9483087,-75.2178905,4,304,"""{'BusinessAcceptsCreditCards': 'False', 'OutdoorSeating': 'True', 'Alcohol': \\""'none'\\"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': \\""'casual'\\"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'Caters': 'True', 'HasTV': 'False', 'Corkage': 'False', 'GoodForKids': 'True', 'NoiseLevel': \\""u'average'\\"", 'BYOBCorkage': \\""u'yes_corkage'\\"", 'RestaurantsTakeOut': 'True', 'WiFi': \\""'no'\\"", 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}\\"", 'RestaurantsReservations': 'True', 'HappyHour': 'False', 'RestaurantsDelivery': 'True', 'BusinessAcceptsBitcoin': 'False', 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}\\""}""",Vietnamese
GOSVLhjUT6TnrPhkkmDOpw,Vineyards Cafe,847 N 16th St,Philadelphia,PA,19130,39.969939,-75.163026,4.5,192,"""{'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': \\""u'none'\\"", 'HasTV': 'False', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'NoiseLevel': \\""'average'\\"", 'OutdoorSeating': 'True', 'DogsAllowed': 'False', 'HappyHour': 'False', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'GoodForMeal': \\""{u'breakfast': True, u'brunch': True, u'lunch': True, u'dinner': False, u'latenight': False, u'dessert': None}\\"", 'RestaurantsTakeOut': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTableService': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': \\""u'free'\\"", 'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'False', 'RestaurantsAttire': \\""'casual'\\"", 'Ambience': \\""{u'divey': False, u'hipster': True, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': None, u'upscale': False}\\"", 'BikeParking': 'False', 'Caters': 'False', 'RestaurantsDelivery': 'True'}""",Breakfast
h85b3MFPWyaopMBy8DpBpA,Ron's Caribbean Cuisine,5726 N Broad St,Philadelphia,PA,19141,40.0407573,-75.1448014,4,142,"""{'Alcohol': \\""u'none'\\"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': \\""u'no'\\"", 'BikeParking': 'False', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': \\""u'casual'\\"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': \\""u'average'\\"", 'WheelchairAccessible': 'True', 'RestaurantsReservations': 'False', 'HappyHour': 'False', 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': None}\\"", 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}\\"", 'DogsAllowed': 'False'}""",Caribbean
mCo2uVTTGYrEhRrkQW-CMw,Empress Garden,108 N 10th St,Philadelphia,PA,19107,39.9539403,-75.1563093,4,263,"""{'RestaurantsTakeOut': 'True', 'RestaurantsAttire': \\""u'casual'\\"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'HasTV': 'False', 'Alcohol': \\""u'none'\\"", 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'Ambience': \\""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}\\"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': \\""u'no'\\"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'Caters': 'False', 'RestaurantsTableService': 'True', 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}\\"", 'NoiseLevel': \\""u'average'\\"", 'RestaurantsDelivery': 'None'}""",Chinese
rVfe1LHo55A2fworkm_jVw,Capofitto,233 Chestnut St,Philadelphia,PA,19106,39.94857751,-75.14502257,4.5,205,"""{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'GoodForKids': 'True', 'Smoking': \\""u'no'\\"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'CoatCheck': 'False', 'HappyHour': 'True', 'RestaurantsReservations': 'True', 'GoodForDancing': 'False', 'HasTV': 'False', 'BestNights': \\""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}\\"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'Music': \\""{'dj': False}\\"", 'RestaurantsTakeOut': 'True', 'BusinessParking': \\""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'WheelchairAccessible': 'True', 'Alcohol': \\""u'full_bar'\\"", 'Ambience': \\""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}\\"", 'RestaurantsTableService': 'True', 'GoodForMeal': \\""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}\\"", 'WiFi': \\""u'free'\\"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': \\""'casual'\\"", 'NoiseLevel': \\""u'average'\\"", 'DogsAllowed': 'False'}""",Italian
O6hY9yenifuRXrpc4TfgsQ,The Blue Duck,2859 Holme Ave,Philadelphia,PA,19152,40.0571673,-75.03048357,4,495,"""{'WiFi': \\""u'free'\\"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'NoiseLevel': \\""'average'\\"", 'RestaurantsReservations': 'True', 'RestaurantsAttire': \\""'casual'\\"", 'DriveThru': 'False', 'RestaurantsTableService': 'True', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': \\""'none'\\"", 'RestaurantsGoodForGroups': 'True', 'WheelchairAccessible': 'True', 'HasTV': 'True', 'BusinessParking': \\""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}\\"", 'RestaurantsDelivery': 'False', 'Ambience': \\""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}\\"", 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}\\"", 'OutdoorSeating': 'True'}""",American
#NAME?,La Creperie Cafe,1722 Sansom St,Philadelphia,PA,19103,39.9506242,-75.1697297,3.5,146,"""{'OutdoorSeating': 'False', 'Alcohol': \\""u'none'\\"", 'RestaurantsDelivery': 'False', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': \\""'casual'\\"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'WiFi': \\""u'no'\\"", 'RestaurantsGoodForGroups': 'True', 'BYOBCorkage': \\""'yes_free'\\"", 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': \\""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}\\"", 'NoiseLevel': \\""u'quiet'\\"", 'BikeParking': 'True'}""",Caf
sdWuLh-auc0nC2Jy6_26AQ,The Black Sheep Pub & Restaurant,247 S 17th St,Philadelphia,PA,19103,39.9484223,-75.1692901,3.5,339,"""{'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': \\""'casual'\\"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'Corkage': 'False', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'BikeParking': 'True', 'BYOBCorkage': \\""'yes_free'\\"", 'Alcohol': \\""'full_bar'\\"", 'RestaurantsReservations': 'False', 'GoodForKids': 'False', 'WiFi': \\""'free'\\"", 'HasTV': 'True', 'Ambience': \\""{u'divey': None, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}\\"", 'GoodForMeal': \\""{'dessert': False, 'latenight': True, 'lunch': None, 'dinner': None, 'brunch': None, 'breakfast': False}\\"", 'Music': \\""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': False}\\"", 'NoiseLevel': \\""u'average'\\"", 'BestNights': \\""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}\\"", 'RestaurantsDelivery': 'None'}""",American
3CsBRtDT5WOUu8IY0mHhXw,Slices Pizza,4249 Ridge Ave,Philadelphia,PA,19129,40.0096537,-75.1954732,4,122,"""{'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'Alcohol': \\""u'none'\\"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': \\""u'casual'\\"", 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'NoiseLevel': \\""u'average'\\"", 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}\\"", 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}\\"", 'RestaurantsTakeOut': 'True'}""",Pizza
1NCUTTp6rIyXpwUDVv9qOA,Lazos Pizza & Grill,2533 Poplar St,Philadelphia,PA,19130,39.9727751,-75.17898709,4,176,"""{'NoiseLevel': \\""u'average'\\"", 'Alcohol': \\""u'none'\\"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': \\""u'casual'\\"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'Ambience': \\""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}\\"", 'WiFi': \\""u'no'\\"", 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'Caters': 'True', 'GoodForMeal': \\""{u'breakfast': False, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': None, u'dessert': False}\\""}""",Italian
mUIBtlWNPD7sz3rGGWQ1RA,Kanella,1001 Spruce St,Philadelphia,PA,19107,39.9463322,-75.1579478,4.5,579,"""{'GoodForKids': 'False', 'WiFi': \\""u'free'\\"", 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'HasTV': 'False', 'NoiseLevel': \\""u'average'\\"", 'Alcohol': \\""u'none'\\"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'BYOBCorkage': \\""u'yes_corkage'\\"", 'Ambience': \\""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}\\"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': \\""u'casual'\\"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'Caters': 'False', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True'}""",Breakfast
dSPA4yql9vUwnYRxHiVtHA,Makiman Sushi,1326 Spruce St,Philadelphia,PA,19107,39.9466853,-75.1639951,3.5,209,"""{'RestaurantsGoodForGroups': 'True', 'Alcohol': \\""u'none'\\"", 'RestaurantsReservations': 'True', 'HasTV': 'False', 'RestaurantsAttire': \\""u'casual'\\"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': \\""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}\\"", 'BYOBCorkage': \\""u'yes_free'\\"", 'Caters': 'True', 'NoiseLevel': \\""u'average'\\"", 'WiFi': \\""u'no'\\""}""",Japanese
BWITd9JUXP3gSi1z3Y-z8g,In Riva,4116 Ridge Ave,Philadelphia,PA,19129,40.0078746,-75.1924072,4,729,"""{'GoodForKids': 'True', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}\\"", 'RestaurantsPriceRange2': '2', 'NoiseLevel': \\""u'average'\\"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': \\""u'full_bar'\\"", 'RestaurantsAttire': \\""u'casual'\\"", 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'HasTV': 'True', 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}\\"", 'RestaurantsDelivery': 'True', 'BestNights': \\""{u'monday': False, u'tuesday': False, u'wednesday': False, u'thursday': False, u'friday': False, u'saturday': False, u'sunday': False}\\"", 'HappyHour': 'True', 'DogsAllowed': 'True', 'WiFi': \\""u'free'\\"", 'RestaurantsTableService': 'True', 'Ambience': \\""{'touristy': False, 'hipster': None, 'romantic': None, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': True, 'casual': True}\\"", 'RestaurantsGoodForGroups': 'True'}""",Italian
8LonS_bxNmCDk3FWiG9lzA,Tomo Sushi & Ramen,228 Arch St,Philadelphia,PA,19106,39.951923,-75.144335,4.5,193,"""{'Alcohol': \\""u'none'\\"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': \\""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}\\"", 'WiFi': \\""u'no'\\"", 'Caters': 'False', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'BusinessParking': \\""{u'valet': False, u'garage': None, u'street': True, u'lot': False, u'validated': None}\\"", 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'NoiseLevel': \\""u'average'\\"", 'HasTV': 'True', 'Ambience': \\""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': True, u'intimate': None, u'romantic': True, u'classy': None, u'upscale': False}\\"", 'RestaurantsAttire': \\""u'casual'\\"", 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'True', 'Corkage': 'False', 'BYOB': 'True', 'RestaurantsGoodForGroups': 'False', 'OutdoorSeating': 'True'}""",Japanese
2er_V-oAd7IbQ5YTY56r7A,Bareburger - Midtown Village,1109 Walnut St,Philadelphia,PA,19107,39.9489334,-75.1595088,4,622,"""{'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': \\""u'casual'\\"", 'RestaurantsGoodForGroups': 'True', 'WheelchairAccessible': 'True', 'DriveThru': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': \\""u'full_bar'\\"", 'BikeParking': 'True', 'NoiseLevel': \\""u'average'\\"", 'HasTV': 'True', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'RestaurantsDelivery': 'True', 'Ambience': \\""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}\\"", 'DogsAllowed': 'False', 'OutdoorSeating': 'True', 'ByAppointmentOnly': 'False', 'GoodForMeal': \\""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}\\"", 'WiFi': \\""u'free'\\"", 'Caters': 'True', 'BYOB': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'False', 'HappyHour': 'True'}""",American
